"uid","platform"
"0xdcd31a00f54a5e7e","wap"
"353854051278664","android"
"933c82746864ece1","android"
"aid_v1_4680E954-A7C0-4415-9235-0F838DE0B320","iphone"
"353852050696373","android"
"0xdc39027014b47534","wap"
"353845058099244","android"
"1282426427","site"
"353845056397285","android"
"aid_v1_4707A8DD-A0A3-4FCE-989A-30CD03D6099F","iphone"
"353845051275155","android"
"934131487","site"
"353845050763011","android"
"aid_v1_47BD135C-104A-4955-AF3E-B2C31653AC71","iphone"
"0xdba7d2928bc651e5","wap"
"353845050393074","android"
"353845050315655","android"
"353824054350497","android"
"861169024116239","android"
"353818056985565","android"
"353818055435190","android"
"0xdb26d4cedce3eab3","wap"
"353818051223376","android"
"353817058547191","android"
"0x16ea6bc8687fa614","wap"
"aid_v1_48A69DCE-D249-4E32-AD15-117F5D83ADDE","iphone"
"93448a5f30b7c7f","android"
"e0ec7315b6f10216","android"
"aid_v1_48D0AF50-8CCE-4E0A-A0C8-AFABD8E2B9CF","iphone"
"93464660","site"
"aid_v1_4990B536-893F-46AB-889D-7C39FE73B0CB","iphone"
"353811052066399","android"
"353811051346321","android"
"353811051008822","android"
"353811050375891","android"
"f84a455eed0afa49","android"
"aid_v1_4A2F2456-72A4-4E36-9049-24484B4A448A","iphone"
"353811050148629","android"
"353809057830835","android"
"861169024119845","android"
"720e521bb85eade3","android"
"353809054332603","android"
"353809054244121","android"
"353809053523954","android"
"353800051716310","android"
"353800051685093","android"
"934e3b23aa176ba","android"
"353800051668297","android"
"357647050753927","android"
"353800051321830","android"
"357647050720215","android"
"0x16a540ce65170e78","wap"
"353784053488617","android"
"353771058645705","android"
"aid_v1_4B7B0426-AAE6-47B6-A28A-BBB82C064825","iphone"
"353771058297739","android"
"0xd8bacfd06bc13c11","wap"
"353771056932022","android"
"358240057618795","android"
"e11f921c802a816e","android"
"353771056846479","android"
"353771056696981","android"
"353771056145591","android"
"aid_v1_4C58684D-AD90-4773-8FA6-FBF061D0E8BA","iphone"
"353771055960008","android"
"353771055890809","android"
"353771055750474","android"
"71f28fc5b3fa2005","android"
"353771054878961","android"
"353771053646153","android"
"0x1637a6eba12eddaa","wap"
"353771053152673","android"
"aid_v1_4D330EC9-8D5A-4619-A2BF-8E5B3C26F87E","iphone"
"353771052704888","android"
"aid_v1_4D3A5865-AC1A-4C37-81F0-BAEC7B245505","iphone"
"aid_v1_4D42230D-396B-4140-9960-1061162FC8CD","iphone"
"e1451dc0d22068d","android"
"353743053397905","android"
"353743053094957","android"
"aid_v1_4D6B6B4A-BAE4-4B2A-92B8-A6C460944A4D","iphone"
"353743053082648","android"
"f85219bccc14c2e6","android"
"353743052674114","android"
"0x1600cae89a263da6","wap"
"aid_v1_4DA96307-4F76-4D37-B7D2-6FC0B2383388","iphone"
"353743051985651","android"
"353743051927224","android"
"353743051920781","android"
"357647050177788","android"
"f854cdb487937581","android"
"353743051887915","android"
"e1558effdf52f6af","android"
"e157532f6e6ec7a1","android"
"012571001654389","android"
"719902009","site"
"e15dc07534a66d17","android"
"e167b6179db916c4","android"
"353743051657714","android"
"353743051612651","android"
"aid_v1_4E9777EE-2339-491E-AF6E-B6951F70496A","iphone"
"353743051533543","android"
"0xd6089bccf0445b7d","wap"
"353743051484648","android"
"353743051413506","android"
"aid_v1_4EBC2722-0DDC-40B2-B022-9A1CF83FC417","iphone"
"0xd6037c20b1a18424","wap"
"353743051360830","android"
"353743051159273","android"
"0xd5caf043cbd10a1e","wap"
"353743051017836","android"
"357642050150893","android"
"353743050906344","android"
"936746309","site"
"353743050861499","android"
"353743050754165","android"
"aid_v1_4F4419A9-A5AC-44CC-806B-0AB9BAA279E5","iphone"
"e18be3b415cf06a3","android"
"353743050562469","android"
"0x15e3c842212ac939","wap"
"aid_v1_5027D38C-3358-4D01-BF9F-DCAF5CE3C615","iphone"
"353743050533007","android"
"0xd468c25fb1ac32c1","wap"
"353743050325651","android"
"353743050255478","android"
"aid_v1_5073C090-B0AA-48FB-903B-084B46BB56D7","iphone"
"353723058499781","android"
"0xd4095323d33ee781","wap"
"353723056246390","android"
"353723054962410","android"
"353723054705116","android"
"357642050032224","android"
"e1c5198a242d6f41","android"
"aid_v1_5161F9AB-7C38-46A7-B37F-8DBD39A4E2EE","iphone"
"353723051030088","android"
"358240057450629","android"
"353723050248152","android"
"0xd3bb2b65eb15fb06","wap"
"353722059258576","android"
"353722059093775","android"
"353722056386198","android"
"aid_v1_51969D12-9CFB-49A9-B3D7-A6052A2B7A2B","iphone"
"353722053148377","android"
"353722052310903","android"
"353722051835439","android"
"0x15bab60bc9f185f8","wap"
"719240087","site"
"353722051542928","android"
"f3270d33d9badb8f","android"
"353721059388938","android"
"353721059101091","android"
"353721058372891","android"
"9378fe38c1e99a58","android"
"aid_v1_528734F1-A179-418D-A5F1-89BA28AC06A9","iphone"
"aid_v1_52C6865D-47EC-4E4C-A778-C49A11581EC6","iphone"
"353721056120193","android"
"353721055390078","android"
"e2138bc2c0f0a3cf","android"
"353721054730506","android"
"aid_v1_530E908F-B29D-4773-B9BB-C1F807B962E3","iphone"
"353721052772567","android"
"aid_v1_53AF0785-FB37-4DC4-8A87-F7248B1B3037","iphone"
"0xd1ea84135dd87fd2","wap"
"0xd1e50b07f00b9487","wap"
"353721050598238","android"
"353720058201845","android"
"aid_v1_53CF08C4-EC7A-432D-B6E2-697C2128B821","iphone"
"357634059769427","android"
"353720056412253","android"
"f8b41fa991dd3644","android"
"e219747869332e44","android"
"353720054012386","android"
"0x495fcc0668536224","wap"
"353720053330219","android"
"353720052099781","android"
"012379005919760","android"
"353720051500326","android"
"353720050333240","android"
"862704021038553","android"
"e21dd67113262b32","android"
"353719059866218","android"
"aid_v1_55055CEF-E0DD-4C39-B8B2-CACBAABB1A3B","iphone"
"0xd10ae555f9d3b370","wap"
"353719058180660","android"
"353719057271239","android"
"353719056906439","android"
"aid_v1_559A6CBC-249D-4360-9456-B28280304008","iphone"
"353719056856147","android"
"0xd0c3fcdcbfad4423","wap"
"353719056707837","android"
"e23983ea2dd44137","android"
"353719056084500","android"
"0x14bda9d9ce2d8191","wap"
"353719055301103","android"
"938373466","site"
"353719055215014","android"
"353719054510209","android"
"353719051677548","android"
"938411869","site"
"353719051666947","android"
"353719050025327","android"
"aid_v1_56FF5A27-8075-4D0F-ADE6-1060FFAD5D0D","iphone"
"71525645","site"
"353718058827148","android"
"353718057653826","android"
"6ac6b82e67db2b88","android"
"353718052751013","android"
"0xd04bf47419577d97","wap"
"aid_v1_576C37FF-D099-49CB-81AA-2B5F17DEE0F2","iphone"
"aid_v1_576DD0B9-2C1A-4BDE-8E03-A5752E8FAE0F","iphone"
"357634055946169","android"
"938924316","site"
"353718052287653","android"
"353648045445391","android"
"911316200197703","android"
"aid_v1_5792F6C2-CDF1-4E86-8808-F1EA7E42DFB1","iphone"
"353638056173537","android"
"e241f31f7644dec4","android"
"353627058829824","android"
"353627058416515","android"
"0xd027d6f68b0fc845","wap"
"353627058391197","android"
"0xd00a592c709a064d","wap"
"0x1492dabd695b1744","wap"
"353627056179347","android"
"aid_v1_5838B796-03CB-4B3F-A16E-02C966DDC02F","iphone"
"353627056177143","android"
"353627056166666","android"
"0xcff2bc78ea36614d","wap"
"aid_v1_586C43B6-1E1D-42F3-9AB6-CBA704FCCE6B","iphone"
"353627054775914","android"
"939ceec89d1b1c2f","android"
"353627054692770","android"
"353627052735688","android"
"0xcfc610fcb515371d","wap"
"353627052021402","android"
"353627051641457","android"
"353617055362234","android"
"aid_v1_5969D76B-BCAD-483D-ABE1-CEC8E861FBAC","iphone"
"353617052045840","android"
"353617051712648","android"
"357634052919870","android"
"0xcf7443cdf7447729","wap"
"353617051683633","android"
"353617051660516","android"
"353617050856578","android"
"e298b3f9fa2dd242","android"
"353596053156238","android"
"353575057575965","android"
"357634052814485","android"
"aid_v1_5A276874-C511-4FCF-AD83-6AEE20554692","iphone"
"93d829f05c41f3a","android"
"353575057288072","android"
"353575054616051","android"
"353575053639146","android"
"93f337c01301ec9c","android"
"12221500315","android"
"353575053599498","android"
"0xce35e3819898a78b","wap"
"353575053393579","android"
"353575052770587","android"
"353575051709255","android"
"e2b51afc835e3a05","android"
"353567053226446","android"
"0xcdbb6fe48145583c","wap"
"911314103062397","android"
"353567053155421","android"
"e2bdaa4c670c9d4f","android"
"aid_v1_5B9CEE5E-226C-48A4-B55C-50A28C6D7486","iphone"
"353567051508837","android"
"353567050989327","android"
"aid_v1_5BC5C2C9-211D-46FC-97F1-5A6CB93D8903","iphone"
"353567050799452","android"
"353561059448195","android"
"e2bffa79bed379ab","android"
"353561056205150","android"
"aid_v1_5BF12366-D92C-4112-8F36-F5F2572ECEE9","iphone"
"353561050734767","android"
"aid_v1_5C1645EF-8B15-4E67-BDDF-9A7D0D8CAC80","iphone"
"aid_v1_5C1CC527-DEBE-4DCD-9123-89B2F934048C","iphone"
"353448051853541","android"
"353448050349194","android"
"aid_v1_5C53A9FE-07AC-44CB-B090-F7A4C2145CB2","iphone"
"353440058154429","android"
"353440027","site"
"353429050195647","android"
"aid_v1_5C76F37F-AFC8-49D7-9C93-D1B69A582A92","iphone"
"353428051032288","android"
"357607050484774","android"
"0x13564963b95e44ac","wap"
"353426058723750","android"
"353426057968224","android"
"357607050259614","android"
"353426050400126","android"
"357605050722995","android"
"353378055437209","android"
"0xcc117a4d8cc266a6","wap"
"aid_v1_5CFB1DF4-5D93-490E-9E06-AE4DF815803E","iphone"
"aid_v1_5D12FE0C-7114-4D3A-BC8F-7A5C4F655354","iphone"
"353346051209393","android"
"353337051159290","android"
"353328059667095","android"
"713835773","site"
"353328058883636","android"
"353328058245158","android"
"353328057372086","android"
"aid_v1_5DC026D3-4909-4BFE-8EBA-C45F118DCA34","iphone"
"353328055805335","android"
"0xcbde8bed02632e47","wap"
"1282319018","site"
"aid_v1_5DF4CA8D-C315-4C93-A823-D0487AB22BFA","iphone"
"cf26d7f6a987408b","android"
"353328052596077","android"
"0xcb9ae5bc64cc9bfd","wap"
"353327058606161","android"
"e2fdc27933944a75","android"
"aid_v1_5E9D442A-9BE8-4B32-A140-3B1748040CF5","iphone"
"0xcafa9215512213c5","wap"
"353327055666770","android"
"aid_v1_5EB92068-B076-44C3-9FA1-F10079709C86","iphone"
"353327054923743","android"
"aid_v1_5EE2F8FE-0965-42EF-ADE0-8CDD91B8398F","iphone"
"357580055565501","android"
"353323056160863","android"
"353323056021610","android"
"353323054337802","android"
"353323054321285","android"
"aid_v1_5FDED831-6BC7-4CCF-97C2-EBCB8D3FF4F1","iphone"
"aid_v1_601495B0-0885-406A-A032-A1FC9680875F","iphone"
"353323051414018","android"
"aid_v1_606F0A41-1A39-471C-BBD4-280301B785FD","iphone"
"0xcaaa3e1dba3d8645","wap"
"0x125413ef2b0511f6","wap"
"357580055387823","android"
"aid_v1_608A9162-D644-4B95-9B88-F2B8462D220F","iphone"
"353323050974087","android"
"353323050851848","android"
"e34d4bbdba0916a3","android"
"fff027ee716c20a6","android"
"353323050749976","android"
"353323050294379","android"
"aid_v1_61613FBF-9F47-4AAC-A5E7-95D051304ABB","iphone"
"353322050557827","android"
"1221373754","site"
"0xc9d10ac74664801b","wap"
"353321053159193","android"
"353321052843664","android"
"0xc88a95bd3ce384ed","wap"
"0xc84abcfa83a8b942","wap"
"353321052842229","android"
"aid_v1_62AAD7E6-A87A-4B7C-8E3C-0D1F1493DAD7","iphone"
"353321052790055","android"
"353321052310342","android"
"aid_v1_62CF29ED-EB57-4043-A3DA-C63555FF9F4A","iphone"
"0xc7f566b87f401cb6","wap"
"353321052001560","android"
"353321051849779","android"
"353321051846262","android"
"0xc7e08e03c8458bf9","wap"
"353321050245516","android"
"353321050128100","android"
"aid_v1_62DED8BD-EF5A-4431-A76C-C23B67565B83","iphone"
"353320050211866","android"
"353320050197305","android"
"aid_v1_62E635FA-FFE8-41E3-9382-CCE518C54B25","iphone"
"944362414cdde473","android"
"0xc7b0d9ff7f41fda2","wap"
"353314054626591","android"
"aid_v1_6340A26A-06F5-4B29-B1A3-6417EA6732B5","iphone"
"f9321ead0e6a93a7","android"
"353314053985485","android"
"353314053910038","android"
"aid_v1_63F83AD6-A722-4F3E-A684-5A6BB205E1B6","iphone"
"353314051160289","android"
"357580050161090","android"
"353285041331729","android"
"353241050358947","android"
"aid_v1_6480ADF9-3226-40A2-B3BD-96019C45E53D","iphone"
"353223050015578","android"
"353216057106341","android"
"7134eb3167b4dd0f","android"
"aid_v1_64D170FD-4615-48AE-9ECD-836FB476F080","iphone"
"353168050605912","android"
"aid_v1_64F29213-1FBF-4F7C-8870-0E4332B4F9E6","iphone"
"0xc65fa81778c2eed6","wap"
"353166055620621","android"
"0xc65a32f6f25010d4","wap"
"aid_v1_65852C68-B00B-461F-9C64-4457D0E1AC90","iphone"
"357580050160431","android"
"353166054468865","android"
"353166050212523","android"
"e3e0f195a3fc4096","android"
"353164055653981","android"
"1281712133","site"
"aid_v1_65CDFDD8-D7BB-4260-B92E-3384DB04236E","iphone"
"0xc5ddc58048ca17a0","wap"
"353164053326556","android"
"353163058159103","android"
"353163057123290","android"
"aid_v1_65DC4819-448D-4DEE-BA06-2C6C6B67DAA0","iphone"
"353163056724320","android"
"353163053654744","android"
"353163053045414","android"
"357580050124387","android"
"353163051939998","android"
"353163051754140","android"
"0xc55129bb40c6b23d","wap"
"aid_v1_66A49117-1228-4470-85AD-A8C74D8122F8","iphone"
"353153052661535","android"
"12209456","site"
"353153052472610","android"
"aid_v1_67048D6A-13AD-49A8-93DF-F782270F7081","iphone"
"353153052336765","android"
"357579055812954","android"
"353153051776755","android"
"0x11becc6d3f1d27ae","wap"
"353153051347672","android"
"353153050396951","android"
"aid_v1_67B55585-02E9-48A8-AB7D-AF9AAA1FD9B2","iphone"
"713031292","site"
"353138e53b3bbabc","android"
"353115057944513","android"
"353115057537903","android"
"0x119c4b4b84464558","wap"
"353115057531229","android"
"353115057502584","android"
"0xc4b1e795335ae66e","wap"
"353115057500463","android"
"353115057041997","android"
"353115057013236","android"
"aid_v1_68BEB405-1AFE-4EF9-AE94-EDDFDC237560","iphone"
"0xc456a31a1314cab3","wap"
"aid_v1_696A2563-4D4D-43B4-9F3E-750AD4E9FA63","iphone"
"353115056910705","android"
"358240057043093","android"
"353115056894511","android"
"aid_v1_697C4F5F-5F19-48F2-92D1-E979CB191372","iphone"
"353115056730749","android"
"353115056723264","android"
"353115056685075","android"
"353115056477358","android"
"aid_v1_6A2786F4-4D71-471C-A0B5-95913FA13055","iphone"
"e4291f128e1224e1","android"
"0xc40fd2c9eb178a68","wap"
"353115056461782","android"
"353115056447013","android"
"353115056436172","android"
"353115056389645","android"
"e4318f0a3e509ef1","android"
"353115056368391","android"
"353115056357618","android"
"357579055194916","android"
"353115056333460","android"
"353115056284671","android"
"353115056212797","android"
"353115056183188","android"
"353115055695950","android"
"353115055316466","android"
"0xc3ebb9e2ea6279c6","wap"
"aid_v1_6BC95292-1589-4060-9711-FE0185DD4F1F","iphone"
"353115055225832","android"
"e447d7760c17b4b1","android"
"aid_v1_6BD53E63-642E-4C7A-856F-DFED2B2C3A36","iphone"
"353115055185259","android"
"357579055132445","android"
"353115055128093","android"
"aid_v1_6C17E949-0F06-4BFA-9104-60B0113DAB97","iphone"
"0x11127f7ba82eb4be","wap"
"0xc3d903ee754ffe0d","wap"
"353115054920383","android"
"aid_v1_6C19AC3C-9900-4196-A1F8-75A028592A2A","iphone"
"353102050747721","android"
"0x110f30075044163d","wap"
"e464609bac20dd66","android"
"0xc3bb71303babc8bb","wap"
"aid_v1_6C657548-F2AA-41DF-96F8-584C3DA93721","iphone"
"353102050499554","android"
"358240055580104","android"
"353102050466595","android"
"357579055095055","android"
"353102050316626","android"
"94785c9ca4c16132","android"
"353101050549152","android"
"353101050426278","android"
"353101050024198","android"
"353092058740309","android"
"aid_v1_6D8E9096-B97C-4BD8-8435-3358EB8E4493","iphone"
"357579050338534","android"
"353092057452914","android"
"353092056772445","android"
"353092056372428","android"
"358394042296454","android"
"0xc1a68bb0e113015f","wap"
"353092056117476","android"
"353092055976187","android"
"aid_v1_6EA4B5B9-8B5B-4ED4-83C3-C5320092B10D","iphone"
"353092055768147","android"
"353092055515993","android"
"353092055446298","android"
"e4980c60c92e2887","android"
"353092054865944","android"
"f33ac63156bf161","android"
"1219651985","site"
"353092052567211","android"
"0xc1288625fce2c602","wap"
"aid_v1_6F74D02F-7BFE-4875-886E-7F8BF78DFA1E","iphone"
"353092052297991","android"
"aid_v1_6F868E09-FC4B-4A41-A6B3-E1DCB20BEF0B","iphone"
